epoch,step,train_loss,val_loss
0,49,20904.9765625,
0,99,18979.38671875,
0,149,19033.94140625,
0,199,19121.009765625,
0,249,17964.322265625,
0,299,18617.07421875,
0,349,17614.783203125,
0,399,15809.4619140625,
0,449,16722.91015625,
0,499,16194.8798828125,
0,549,16678.2421875,
0,599,16767.236328125,
0,649,16481.75,
0,699,15330.7939453125,
0,749,15932.548828125,
0,799,16246.79296875,
0,849,16569.322265625,
0,859,,16373.1201171875
1,899,15903.1044921875,
1,949,16370.5439453125,
1,999,16572.607421875,
1,1049,16226.0849609375,
1,1099,16136.7431640625,
1,1149,15712.5615234375,
1,1199,15309.564453125,
1,1249,15800.88671875,
1,1299,15700.068359375,
1,1349,16872.958984375,
1,1399,15711.52734375,
1,1449,16114.681640625,
1,1499,15835.7158203125,
1,1549,16167.287109375,
1,1599,16195.830078125,
1,1649,15696.755859375,
1,1699,16788.419921875,
1,1719,,15928.6220703125
2,1749,15252.1728515625,
2,1799,15076.771484375,
2,1849,14651.9248046875,
2,1899,16069.609375,
2,1949,15608.1875,
2,1999,14976.1572265625,
2,2049,15460.6376953125,
2,2099,17605.2890625,
2,2149,16861.4140625,
2,2199,16097.02734375,
2,2249,15202.513671875,
2,2299,15894.0322265625,
2,2349,15330.5546875,
2,2399,15968.5625,
2,2449,14967.2529296875,
2,2499,15140.984375,
2,2549,15817.265625,
2,2579,,15797.0498046875
3,2599,15857.9287109375,
3,2649,15886.4541015625,
3,2699,15870.7529296875,
3,2749,15433.021484375,
3,2799,16354.705078125,
3,2849,15493.5634765625,
3,2899,16669.91796875,
3,2949,16702.646484375,
3,2999,15744.7412109375,
3,3049,15089.08203125,
3,3099,15771.671875,
3,3149,16482.787109375,
3,3199,15085.6845703125,
3,3249,16075.52734375,
3,3299,15916.0859375,
3,3349,16010.990234375,
3,3399,16446.361328125,
3,3439,,15633.5087890625
