epoch,step,train_loss,val_loss
0,49,13928.1044921875,
0,99,12114.0966796875,
0,149,11130.1982421875,
0,199,10335.4921875,
0,249,10644.1796875,
0,299,9011.7470703125,
0,349,9578.3720703125,
0,399,9308.22265625,
0,449,9563.142578125,
0,499,8853.2197265625,
0,549,9148.6728515625,
0,599,8507.40234375,
0,649,8142.041015625,
0,699,7966.939453125,
0,749,7912.60498046875,
0,799,7898.47216796875,
0,849,7782.9912109375,
0,859,,7944.9951171875
1,899,7864.732421875,
1,949,7995.8447265625,
1,999,7744.87744140625,
1,1049,7859.55517578125,
1,1099,7115.9755859375,
1,1149,7200.9423828125,
1,1199,7486.35888671875,
1,1249,7498.603515625,
1,1299,7762.322265625,
1,1349,6999.80615234375,
1,1399,7275.1572265625,
1,1449,7416.896484375,
1,1499,7296.39013671875,
1,1549,6984.8857421875,
1,1599,7095.5048828125,
1,1649,7341.56103515625,
1,1699,7631.1611328125,
1,1719,,7197.3359375
