epoch,step,train_loss,val_loss
0,49,13601.6015625,
0,99,11604.3359375,
0,149,11846.9345703125,
0,199,10562.9873046875,
0,249,9911.662109375,
0,299,10021.89453125,
0,349,9555.51953125,
0,399,9449.2705078125,
0,449,9063.744140625,
0,499,8476.4853515625,
0,549,8273.8701171875,
0,599,8640.103515625,
0,649,8138.50341796875,
0,699,8269.888671875,
0,749,8067.89306640625,
0,799,7897.87744140625,
0,849,8006.578125,
0,859,,7962.1591796875
1,899,8060.7158203125,
1,949,7772.720703125,
1,999,7880.9365234375,
1,1049,7804.3603515625,
1,1099,7518.1123046875,
1,1149,7543.93359375,
1,1199,7689.9501953125,
1,1249,7583.0546875,
1,1299,7447.9052734375,
1,1349,7644.01025390625,
1,1399,7106.57373046875,
1,1449,7568.3994140625,
1,1499,7264.8115234375,
1,1549,7371.330078125,
1,1599,7337.02685546875,
1,1649,7635.22607421875,
1,1699,7127.3935546875,
1,1719,,7247.25439453125
2,1749,7325.5205078125,
2,1799,6809.60498046875,
2,1849,7105.52392578125,
2,1899,6927.75244140625,
2,1949,7041.86474609375,
2,1999,7005.72021484375,
2,2049,7305.02490234375,
2,2099,6866.556640625,
2,2149,7118.0595703125,
2,2199,7097.24462890625,
2,2249,6920.7265625,
2,2299,6864.33837890625,
2,2349,7228.240234375,
2,2399,6477.43896484375,
2,2449,7085.6318359375,
2,2499,6547.08544921875,
2,2549,6610.51611328125,
2,2579,,6937.55126953125
3,2599,6917.419921875,
3,2649,7149.4541015625,
3,2699,6656.69482421875,
3,2749,6304.18896484375,
3,2799,6609.28564453125,
3,2849,6909.42529296875,
3,2899,6814.72412109375,
3,2949,6889.142578125,
3,2999,6820.1357421875,
3,3049,6735.15380859375,
3,3099,6658.6650390625,
3,3149,6443.9228515625,
3,3199,6957.5654296875,
3,3249,6414.080078125,
3,3299,6484.63916015625,
3,3349,7009.3603515625,
3,3399,7205.357421875,
3,3439,,6790.7822265625
